Experiment,Architectures,Total Params,GFLOPS,Training Time (sec),Test Accuracy,Test F1 Weightet,Test Precision Weighted,Test Recall Weighted
2,"(1, 14)",117,1.952988246475983e-07,0.993349552154541,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
2,"(2, 13)",137,1.153582444179256e-07,2.02846360206604,0.5839453458582409,0.4418817340517741,0.3554184845203774,0.5839453458582409
2,"(3, 12)",155,1.329525554219398e-07,2.030799627304077,0.6549957301451751,0.5780902844610041,0.5329987130540215,0.6549957301451751
2,"(4, 11)",171,1.5766495904840392e-07,1.915454149246216,0.6649587247366923,0.5719619852426854,0.5111723589565936,0.6649587247366923
2,"(5, 10)",185,8.266164067062627e-08,3.992178201675415,0.6951892968972389,0.6398240821054699,0.6063690225427047,0.6951892968972389
2,"(6, 9)",197,5.161810772631617e-08,6.858058452606201,0.7752917734130373,0.7359048352715231,0.7482657354774406,0.7752917734130373
2,"(7, 8)",207,1.261336788735475e-07,2.965108156204224,0.7469399373754626,0.7060125401880144,0.7291445245752748,0.7469399373754626
2,"(8, 7)",215,1.574821169578539e-07,2.4764716625213623,0.59089097637347,0.4610467846177044,0.5935440465310968,0.59089097637347
2,"(9, 6)",221,1.314108036936648e-07,3.0591092109680176,0.7335610589239966,0.6806872114857994,0.8008720747122253,0.7335610589239966
2,"(10, 5)",225,2.737435926333968e-07,1.4977519512176514,0.6848277825220609,0.6286006597323878,0.6115651561634003,0.6848277825220609
2,"(11, 4)",227,3.911223088183521e-07,1.0584924221038818,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
2,"(12, 3)",227,9.002830690513537e-08,4.598553657531738,0.4912040990606319,0.4050397941212237,0.4774636065681985,0.4912040990606319
2,"(13, 2)",225,9.480575611832765e-08,4.324631929397583,0.4968972388272132,0.4361523295952693,0.6716160035442491,0.4968972388272132
2,"(14, 1)",221,3.346653323271535e-07,1.201200008392334,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
2,"(1, 15)",124,8.3211260910307e-08,2.475626468658448,0.5791631084543125,0.4433478617795916,0.3777360236649123,0.5791631084543125
2,"(2, 14)",145,1.2024385592341108e-07,2.0624754428863525,0.5788784514659835,0.4381888965200216,0.3525183999167507,0.5788784514659835
2,"(3, 13)",164,4.901660381648208e-08,5.834757566452026,0.660176487332764,0.5868953583053718,0.6340273454828973,0.660176487332764
2,"(4, 12)",181,1.3138644214234206e-07,2.435563325881958,0.5858810133788784,0.4436178603146135,0.3569765506722698,0.5858810133788784
2,"(5, 11)",196,1.5545415075598254e-07,2.251467704772949,0.6783376031881583,0.6092000925017361,0.6122843883805901,0.6783376031881583
2,"(6, 10)",209,5.35102387225064e-08,7.026692628860474,0.6303444349558782,0.6027092008458259,0.6736672123076664,0.6303444349558782
2,"(7, 9)",220,3.003480557287295e-07,1.3251292705535889,0.5964133219470538,0.4906002699868175,0.4541961248986355,0.5964133219470538
2,"(8, 8)",229,3.3532571342912985e-07,1.2405848503112793,0.4706518645032735,0.3778864607260302,0.5158592519104155,0.4706518645032735
2,"(9, 7)",236,2.5237326628569894e-07,1.7038254737854004,0.640421292342727,0.6210633296935694,0.621823350559318,0.640421292342727
2,"(10, 6)",241,4.661311944890301e-08,9.43940258026123,0.6393395957870766,0.6105534160215166,0.673326252806988,0.6393395957870766
2,"(11, 5)",244,3.550987650336997e-07,1.255988597869873,0.6394534585824082,0.5926164067061234,0.6307638746280323,0.6394534585824082
2,"(12, 4)",245,1.8543640109052362e-07,2.4159226417541504,0.4734984343865642,0.3918947959701686,0.5552019790579712,0.4734984343865642
2,"(13, 3)",244,3.518598895135701e-07,1.267549991607666,0.4658696270993452,0.3735421504245168,0.3969065218587934,0.4658696270993452
2,"(14, 2)",241,3.3832851764309897e-07,1.300511121749878,0.4658696270993452,0.373884708514434,0.3980479519691099,0.4658696270993452
2,"(15, 1)",236,3.663443739333453e-07,1.1737589836120603,0.3216623968118417,0.1565705399084131,0.1034666975227387,0.3216623968118417
3,"(1, 3)",40,7.115268695283865e-08,0.8713655471801758,0.3744378024480501,0.2347725761094488,0.1710274400636878,0.3744378024480501
3,"(2, 2)",49,3.276507546103795e-08,2.441624164581299,0.5934528892684315,0.4539571128676538,0.3675787862421402,0.5934528892684315
3,"(3, 1)",56,8.639760317694758e-08,1.0879931449890137,0.3239396527184742,0.159696467160641,0.1059685307558996,0.3239396527184742
3,"(1, 4)",47,1.907508884450974e-08,3.87940526008606,0.4884713919726729,0.4093987814393324,0.5642432770585567,0.4884713919726729
3,"(2, 3)",57,6.455346958182688e-08,1.4561572074890137,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(3, 2)",65,1.1157988215480073e-07,0.9858407974243164,0.4137773982351266,0.2965361674766701,0.2877280037951039,0.4137773982351266
3,"(4, 1)",71,1.2974220882583074e-07,0.94032621383667,0.4784514659834899,0.3817564012165519,0.5274389984135585,0.4784514659834899
3,"(1, 5)",54,4.9655005020424494e-08,1.731950283050537,0.6001138627953316,0.477472302524201,0.5095262111922334,0.6001138627953316
3,"(2, 4)",65,6.21651078209618e-08,1.7373089790344238,0.3341303729006547,0.1787612223566681,0.2472071573631836,0.3341303729006547
3,"(3, 3)",74,1.367137124176683e-07,0.9216339588165284,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(4, 2)",81,8.300452451845714e-08,1.686655044555664,0.5943637916310845,0.4547765889642033,0.3682844824713331,0.5943637916310845
3,"(5, 1)",86,1.6309305927182562e-08,9.197203159332275,0.6852832337033874,0.5959694289941936,0.6397105548527723,0.6852832337033874
3,"(1, 6)",61,3.642699655476416e-08,2.690312385559082,0.5977796754910333,0.4855721751991745,0.4436196435072885,0.5977796754910333
3,"(2, 5)",73,1.4164168414910513e-07,0.8613283634185791,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(3, 4)",83,7.185268774175696e-08,1.9762656688690183,0.6157130657557643,0.5109524173121888,0.5135196970721468,0.6157130657557643
3,"(4, 3)",91,4.1400119358781096e-08,3.8164141178131104,0.5759180187873613,0.5362233709862978,0.6053472680388655,0.5759180187873613
3,"(5, 2)",97,1.344600725071541e-07,1.264315843582153,0.5636777682892115,0.5132767040468829,0.6187504860681434,0.5636777682892115
3,"(6, 1)",101,9.27799215842224e-08,1.918518543243408,0.3327070879590094,0.1760886197516652,0.2470549299047494,0.3327070879590094
3,"(1, 7)",68,1.151456549105187e-07,0.9553117752075196,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(2, 6)",81,1.3650092272821256e-07,0.9963302612304688,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(3, 5)",92,5.370502514338358e-08,2.9419965744018555,0.5991460290350128,0.4673732626209684,0.526840729186615,0.5991460290350128
3,"(4, 4)",101,2.057662418461158e-07,0.855339527130127,0.3534301167093652,0.2144181911302002,0.2908566119211907,0.3534301167093652
3,"(5, 3)",108,1.4986215020407428e-07,1.267831802368164,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(6, 2)",113,1.958647697086314e-07,1.0211126804351809,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(7, 1)",116,5.3630790325278735e-08,3.841077089309693,0.4916595502419584,0.391381090988999,0.4118261704652709,0.4916595502419584
3,"(1, 8)",75,5.7079721183337766e-08,2.137361526489258,0.3453458582408198,0.2007385547254669,0.3515695335156032,0.3453458582408198
3,"(2, 7)",89,1.5018630488976037e-07,0.9987595081329346,0.3248505550811272,0.1605188259688354,0.2803290753234362,0.3248505550811272
3,"(3, 6)",101,2.447151398596369e-08,7.110307931900024,0.751949900370054,0.7068626604702726,0.7179952474613889,0.751949900370054
3,"(4, 5)",111,1.2791351691245018e-07,1.5166497230529783,0.6087674352405351,0.4878531584246414,0.5140670305570207,0.6087674352405351
3,"(5, 4)",119,6.948357708225786e-08,3.022296905517578,0.6046114432109309,0.4771628652912701,0.513365545470481,0.6046114432109309
3,"(6, 3)",125,2.1327687579036682e-07,1.040900468826294,0.3365214916026188,0.184254599693429,0.3060960696520439,0.3365214916026188
3,"(7, 2)",129,1.88162091427798e-07,1.2223503589630127,0.4781668089951608,0.3870210225986686,0.4133780752566934,0.4781668089951608
3,"(8, 1)",131,2.5885432382955816e-07,0.9039833545684814,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(1, 9)",82,9.40143748954535e-08,1.425313949584961,0.5714773697694279,0.4364770739167825,0.3534418100926438,0.5714773697694279
3,"(2, 8)",97,9.675787443386309e-08,1.6949524879455566,0.5950469684030743,0.4645110824676547,0.508315930105417,0.5950469684030743
3,"(3, 7)",110,6.339124380330398e-08,2.9972593784332275,0.7038998007401082,0.6363976160151409,0.6250001655250115,0.7038998007401082
3,"(4, 6)",121,4.64262935865645e-08,4.566377878189087,0.5966410475377171,0.4617532084790596,0.6301488730770779,0.5966410475377171
3,"(5, 5)",130,7.81973708645727e-08,2.941275358200073,0.5933390264730999,0.4616915599910129,0.6191932125587044,0.5933390264730999
3,"(6, 4)",137,8.290810415824486e-08,2.9430174827575684,0.6824935952177626,0.5977689167790191,0.58650973848689,0.6824935952177626
3,"(7, 3)",142,6.341218336413609e-08,4.005539417266846,0.6241958440079703,0.5255300181099307,0.6447462622976304,0.6241958440079703
3,"(8, 2)",145,2.777344497528449e-07,0.9361460208892822,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(9, 1)",146,2.07795156888128e-07,1.260857105255127,0.3291204099060631,0.1691397046304379,0.2466732486060946,0.3291204099060631
3,"(1, 10)",89,9.652052404334697e-08,1.51263165473938,0.4781668089951608,0.382928865235527,0.3941928877063527,0.4781668089951608
3,"(2, 9)",105,1.334187505618042e-07,1.3341453075408936,0.5896384856248221,0.4582602899627824,0.5048678836928743,0.5896384856248221
3,"(3, 8)",119,7.550194127510638e-08,2.7284066677093506,0.6572160546541418,0.5670213588997942,0.5045082097139698,0.6572160546541418
3,"(4, 7)",131,1.995421507463931e-07,1.1526386737823486,0.4884713919726729,0.4101875943673773,0.5682265945810875,0.4884713919726729
3,"(5, 6)",141,5.226647079500487e-08,4.783181190490723,0.7695417022487903,0.7410525945154129,0.7594791524296323,0.7695417022487903
3,"(6, 5)",149,2.1354549162544649e-07,1.245636224746704,0.4825505266154284,0.3849556291575076,0.5051825334754059,0.4825505266154284
3,"(7, 4)",155,1.3149486478098638e-07,2.1141510009765625,0.4909763734699687,0.414019076377094,0.5481222077224481,0.4909763734699687
3,"(8, 3)",159,2.711578045089328e-07,1.0547363758087158,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(9, 2)",161,1.957329177774066e-07,1.4816107749938965,0.5223455735838315,0.4416675928707456,0.4711624655935345,0.5223455735838315
3,"(10, 1)",161,1.7642289226649117e-07,1.64377760887146,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(1, 11)",96,1.7378767746561093e-07,0.9091553688049316,0.3239396527184742,0.1585835519201685,0.1049906940059306,0.3239396527184742
3,"(2, 10)",113,6.295293670039635e-08,3.0498974323272705,0.4974665528038713,0.4263322722894796,0.5639392207605621,0.4974665528038713
3,"(3, 9)",128,6.720918127164943e-08,3.3031201362609863,0.6007970395673213,0.5207437590520676,0.4605210768743927,0.6007970395673213
3,"(4, 8)",141,4.540577800548359e-08,5.461859941482544,0.7160831198405921,0.6455304911657048,0.6432980931693391,0.7160831198405921
3,"(5, 7)",152,6.695383264847961e-08,4.032629489898682,0.6939937375462567,0.6168248460031448,0.6624497863004315,0.6939937375462567
3,"(6, 6)",161,7.722763159089261e-08,3.729235172271729,0.7591232564759465,0.719314441929191,0.7713208972924247,0.7591232564759465
3,"(7, 5)",168,1.7957871101345282e-07,1.6817138195037842,0.5907771135781383,0.4519284324575778,0.3659361445258258,0.5907771135781383
3,"(8, 4)",173,1.1588449229380701e-07,2.692336082458496,0.6239111870196413,0.5905446353832893,0.6846460266897422,0.6239111870196413
3,"(9, 3)",176,2.085717610702459e-07,1.5246551036834717,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(10, 2)",177,2.966799838195929e-07,1.0786032676696775,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(11, 1)",176,2.644850146689497e-07,1.2023365497589111,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(1, 12)",103,6.418139502730604e-08,2.64874267578125,0.6025619128949615,0.4799607569451512,0.5092554469521902,0.6025619128949615
3,"(2, 11)",121,5.3075776974103136e-08,3.8812432289123535,0.5779675491033305,0.513469806147008,0.5466056052699165,0.5779675491033305
3,"(3, 10)",137,1.032055949793567e-07,2.3060765266418457,0.6950185027042414,0.6327317758587647,0.5984556479006349,0.6950185027042414
3,"(4, 9)",151,2.799312077977343e-07,0.9502334594726562,0.5012809564474808,0.4141048144060508,0.363447095955251,0.5012809564474808
3,"(5, 8)",163,2.122795738520594e-07,1.3661229610443115,0.6013663535439795,0.4931343716260895,0.4609697726507162,0.6013663535439795
3,"(6, 7)",173,8.717363394863034e-08,3.5561211109161377,0.4886421861656703,0.4074494711348575,0.5530897230016578,0.4886421861656703
3,"(7, 6)",181,1.434510921998554e-07,2.2725515365600586,0.593908340449758,0.4650999624522644,0.4155429355345035,0.593908340449758
3,"(8, 5)",187,2.418571988387509e-07,1.3975188732147217,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(9, 4)",191,3.007009066223527e-07,1.1506450176239014,0.4781668089951608,0.3856235613196865,0.4066843874751231,0.4781668089951608
3,"(10, 3)",193,6.942182793402063e-08,5.0416419506073,0.7194990037005409,0.6363794864251509,0.6181987476873554,0.7194990037005409
3,"(11, 2)",193,3.167709186575532e-07,1.1048994064331057,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(12, 1)",191,2.664697532982589e-07,1.2984588146209717,0.4818104184457728,0.3936356005873338,0.5501676534928929,0.4818104184457728
3,"(1, 13)",110,3.5340580676319926e-08,5.1498870849609375,0.5715912325647594,0.5072668018249578,0.5398513916372004,0.5715912325647594
3,"(2, 12)",129,2.3278657126610605e-07,0.9450716972351074,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(3, 11)",146,2.448450524016473e-08,10.373907804489136,0.7810987759749501,0.7497759133425668,0.7717980715655818,0.7810987759749501
3,"(4, 10)",161,1.271453791063486e-07,2.233663558959961,0.7237688585254768,0.6775417794229852,0.6421350422104156,0.7237688585254768
3,"(5, 9)",174,7.273634451930526e-08,4.261968374252319,0.6988329063478509,0.6297926694320244,0.6228960723068303,0.6988329063478509
3,"(6, 8)",185,1.3463585831235494e-07,2.4659106731414795,0.7169370908055793,0.6355560979055537,0.6112481876631818,0.7169370908055793
3,"(7, 7)",194,9.785813605194672e-08,3.576606035232544,0.7263307714204383,0.6453292164477592,0.6823888977484777,0.7263307714204383
3,"(8, 6)",201,6.075813768555693e-08,5.990967035293579,0.6391118701964134,0.603639611166259,0.67694416502113,0.6391118701964134
3,"(9, 5)",206,1.615001006370868e-07,2.3157880306243896,0.6733845715912326,0.6207310884993621,0.6912507684170268,0.6733845715912326
3,"(10, 4)",209,2.400008071123463e-07,1.5833280086517334,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(11, 3)",210,3.9504476251810987e-07,0.9669790267944336,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(12, 2)",209,2.502846645878647e-07,1.5182712078094482,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(13, 1)",206,3.9835669192239833e-07,0.938857078552246,0.4793623683461429,0.3883980883713542,0.5491273913910059,0.4793623683461429
3,"(1, 14)",117,8.737857460256303e-08,2.220223903656006,0.5959009393680614,0.4560934865820243,0.3694355847453461,0.5959009393680614
3,"(2, 13)",137,1.2883230001512176e-07,1.816314697265625,0.345573583831483,0.2011493703346969,0.3515945979253705,0.345573583831483
3,"(3, 12)",155,1.1569613143111968e-07,2.3336994647979736,0.7092513521206946,0.6291202219596717,0.7758870193937235,0.7092513521206946
3,"(4, 11)",171,1.386960337141741e-07,2.177423477172852,0.5834329632792485,0.4587480477898301,0.5001680443616856,0.5834329632792485
3,"(5, 10)",185,1.2092742573831832e-07,2.728909492492676,0.6479362368346143,0.5563296228206069,0.4951868803768701,0.6479362368346143
3,"(6, 9)",197,1.9253091816399104e-07,1.8386657238006592,0.5952746939937376,0.4809109827936924,0.5285121989612986,0.5952746939937376
3,"(7, 8)",207,9.107957926425068e-08,4.106299161911011,0.7237688585254768,0.6712051767579263,0.7176199353844197,0.7237688585254768
3,"(8, 7)",215,5.337059078768724e-08,7.307395219802856,0.606376316538571,0.5699857794690391,0.663481367992121,0.606376316538571
3,"(9, 6)",221,4.145735981087238e-07,0.9696710109710692,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(10, 5)",225,1.83101897444006e-07,2.2391903400421143,0.3440933674921719,0.1956099747910726,0.1973122143909865,0.3440933674921719
3,"(11, 4)",227,4.48006274619885e-07,0.9240942001342772,0.3239396527184742,0.1585699091507328,0.1049787347060097,0.3239396527184742
3,"(12, 3)",227,1.5960266255383844e-07,2.5939416885375977,0.4886421861656703,0.4102794419601869,0.5670865567900606,0.4886421861656703
3,"(13, 2)",225,3.55829150490871e-07,1.152238368988037,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(14, 1)",221,4.049508874233262e-07,0.9927129745483398,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(1, 15)",124,2.067283763756943e-07,0.9964766502380372,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(2, 14)",145,8.486206907523293e-08,2.922389268875122,0.7054369484770852,0.6364181386178699,0.6217750637606273,0.7054369484770852
3,"(3, 13)",164,1.0532641302019128e-07,2.7153682708740234,0.5962994591517222,0.4671246941337046,0.5086552105206318,0.5962994591517222
3,"(4, 12)",181,1.628773692978607e-07,1.9646682739257808,0.6074010816965556,0.4898271619067106,0.4623403293325719,0.6074010816965556
3,"(5, 11)",196,3.013877531579366e-07,1.16129469871521,0.6826074580130942,0.591144418832737,0.5273951451432449,0.6826074580130942
3,"(6, 10)",209,4.470713216532876e-08,8.410291194915771,0.7778536863079989,0.7303206377479575,0.7546623683637697,0.7778536863079989
3,"(7, 9)",220,1.892570158795663e-07,2.1029603481292725,0.6060916595502419,0.4818881418602547,0.493015118054044,0.6060916595502419
3,"(8, 8)",229,1.543707730480485e-07,2.694810628890991,0.4347281525761457,0.314461060434186,0.399915731526574,0.4347281525761457
3,"(9, 7)",236,1.8082900674377482e-07,2.377937078475952,0.7115286080273271,0.6447819557813307,0.6820202563050527,0.7115286080273271
3,"(10, 6)",241,8.58323440062218e-08,5.126272678375244,0.7655565044121834,0.7125549314240175,0.761819847650002,0.7655565044121834
3,"(11, 5)",244,5.5172586215037823e-08,8.083724737167358,0.7745516652433817,0.7240636988996813,0.8117520743899261,0.7745516652433817
3,"(12, 4)",245,6.180839054848622e-08,7.248206853866577,0.7443780244805009,0.6860955578294079,0.7260821423130372,0.7443780244805009
3,"(13, 3)",244,1.5225171568691286e-07,2.929359436035156,0.7024765157984628,0.6145616335305223,0.5637449084625322,0.7024765157984628
3,"(14, 2)",241,4.466441218119171e-07,0.9851243495941162,0.3239396527184742,0.158522177937486,0.1049368986033656,0.3239396527184742
3,"(15, 1)",236,4.3957017655673783e-07,0.9782283306121826,0.32393965271847425,0.15852217793748602,0.10493689860336569,0.32393965271847425
